a_x,a_y,a_z,m_x,m_y,m_z,omega_x,omega_y,omega_z,g_x,g_y,g_z,Pressure,Temperature,Timestamp
0.56,-0.71,-0.85,-7.37,-50.75,-6.87,-7.12,-1.0,-5.62,-0.23,-1.38,9.7,99003.25,23.54,2024-11-19 17:07:48
0.52,-0.8,-0.63,-7.37,-50.75,-6.87,-5.56,2.31,-8.94,-0.23,-1.41,9.7,99003.41,23.54,2024-11-19 17:07:48
0.26,-0.29,-0.59,-7.0,-51.19,-7.25,-8.75,4.12,-10.13,-0.24,-1.43,9.69,99003.41,23.54,2024-11-19 17:07:48
0.21,-0.37,0.98,-7.0,-51.19,-7.25,-14.63,5.69,-9.56,-0.26,-1.5,9.68,99002.55,23.54,2024-11-19 17:07:48
0.19,-0.15,1.4,-7.0,-50.5,-7.19,-9.19,5.69,-9.31,-0.28,-1.56,9.67,99002.84,23.54,2024-11-19 17:07:48
0.19,0.08,1.3,-7.0,-50.5,-7.19,-5.62,4.62,-9.38,-0.3,-1.59,9.67,99002.84,23.54,2024-11-19 17:07:48
0.28,-0.19,0.97,-5.37,-50.25,-8.0,-3.12,-0.19,-7.81,-0.29,-1.61,9.66,99003.2,23.54,2024-11-19 17:07:48
0.5,-0.61,0.78,-5.37,-50.25,-8.0,1.12,0.56,-8.13,-0.29,-1.6,9.66,99003.27,23.54,2024-11-19 17:07:48
0.28,-0.38,1.73,-5.75,-49.0,-7.69,9.63,3.19,-9.19,-0.29,-1.58,9.67,99003.27,23.54,2024-11-19 17:07:48
0.2,-0.15,1.58,-4.87,-49.69,-8.25,20.31,3.06,-10.06,-0.3,-1.5,9.68,99003.4,23.54,2024-11-19 17:07:48
0.47,-0.26,0.94,-4.87,-49.69,-8.25,24.62,2.19,-13.69,-0.31,-1.38,9.7,99002.99,23.54,2024-11-19 17:07:48
0.33,-0.11,0.12,-5.5,-50.19,-8.0,24.44,1.81,-17.62,-0.3,-1.27,9.71,99002.99,23.54,2024-11-19 17:07:48
-0.21,-0.42,-0.88,-5.5,-50.19,-8.0,18.87,2.37,-21.31,-0.3,-1.17,9.73,99002.56,23.54,2024-11-19 17:07:49
-0.76,0.41,-0.89,-4.75,-51.19,-8.0,11.44,2.87,-20.81,-0.3,-1.1,9.73,99002.8,23.54,2024-11-19 17:07:49
-0.77,1.36,0.66,-4.75,-51.19,-8.0,6.19,1.75,-17.94,-0.3,-1.08,9.74,99002.8,23.54,2024-11-19 17:07:49
-0.41,0.74,0.8,-4.5,-51.56,-8.38,3.31,-3.69,-12.0,-0.28,-1.06,9.74,99003.04,23.54,2024-11-19 17:07:49
-0.42,0.33,-0.02,-4.25,-50.38,-8.56,3.81,-3.5,-11.31,-0.26,-1.04,9.74,99002.58,23.54,2024-11-19 17:07:49
-0.36,0.24,-0.92,-4.25,-50.38,-8.56,1.12,-2.19,-11.94,-0.24,-1.03,9.74,99002.58,23.54,2024-11-19 17:07:49
-0.31,-0.35,-1.74,-3.69,-49.5,-8.19,-3.0,-0.44,-12.44,-0.23,-1.05,9.74,99003.2,23.54,2024-11-19 17:07:49
-0.31,-0.61,-1.35,-3.69,-49.5,-8.19,-5.94,2.37,-13.81,-0.23,-1.08,9.74,99003.27,23.54,2024-11-19 17:07:49
-0.43,-0.09,-0.49,-4.0,-48.5,-9.19,-7.44,3.25,-14.94,-0.24,-1.1,9.74,99003.27,23.54,2024-11-19 17:07:49
-0.58,-0.1,0.17,-4.0,-48.5,-9.19,-9.44,1.87,-13.25,-0.24,-1.15,9.73,99003.11,23.54,2024-11-19 17:07:49
-0.33,-0.58,-0.4,-4.06,-48.69,-9.88,-8.88,-3.31,-10.31,-0.23,-1.2,9.73,99003.15,23.55,2024-11-19 17:07:49
-0.2,-0.64,-0.76,-4.06,-48.69,-9.88,-5.94,-3.69,-9.13,-0.21,-1.22,9.72,99003.15,23.55,2024-11-19 17:07:49
-0.33,-0.57,-0.99,-3.25,-47.88,-10.69,-2.19,-1.5,-8.81,-0.19,-1.24,9.72,99002.45,23.55,2024-11-19 17:07:49
-0.46,-0.06,-0.82,-2.87,-46.06,-10.69,-7.37,3.31,-8.38,-0.2,-1.27,9.72,99002.05,23.55,2024-11-19 17:07:49
-0.37,-0.36,-0.04,-2.87,-46.06,-10.69,-13.19,3.31,-6.25,-0.2,-1.3,9.71,99002.05,23.55,2024-11-19 17:07:49
-0.26,-0.42,1.21,-3.25,-45.56,-10.69,-14.69,2.06,-3.5,-0.21,-1.38,9.7,99002.92,23.55,2024-11-19 17:07:49
-0.2,0.21,1.11,-3.25,-45.56,-10.69,-8.88,1.25,-1.44,-0.22,-1.43,9.69,99003.38,23.54,2024-11-19 17:07:49
-0.16,0.34,0.6,-1.87,-43.75,-10.75,-11.25,1.81,0.94,-0.23,-1.48,9.69,99003.38,23.54,2024-11-19 17:07:49
-0.23,-0.63,1.22,-1.87,-43.75,-10.75,-12.31,3.12,2.75,-0.24,-1.54,9.68,99003.74,23.54,2024-11-19 17:07:49
-0.37,-0.97,2.65,-0.25,-42.56,-12.56,-3.25,2.25,4.62,-0.26,-1.55,9.67,99003.43,23.54,2024-11-19 17:07:49
-0.02,-0.52,2.54,-1.19,-42.75,-13.0,14.13,-3.37,6.06,-0.25,-1.52,9.68,99003.43,23.54,2024-11-19 17:07:49
0.26,-0.75,1.25,-1.19,-42.75,-13.0,24.12,-6.81,3.06,-0.23,-1.41,9.7,99002.95,23.54,2024-11-19 17:07:49
-0.03,-0.69,0.75,-0.69,-42.69,-12.56,24.19,-5.06,-5.06,-0.2,-1.29,9.71,99002.73,23.54,2024-11-19 17:07:49
-0.23,0.11,-0.26,-0.69,-42.69,-12.56,28.44,-2.75,-10.94,-0.17,-1.15,9.73,99002.73,23.54,2024-11-19 17:07:49
0.0,0.63,-1.56,-0.5,-43.38,-12.25,22.94,-4.12,-9.69,-0.15,-1.03,9.75,99002.41,23.54,2024-11-19 17:07:49
0.0,0.66,-2.08,-0.5,-43.38,-12.25,8.06,-3.69,-8.56,-0.12,-0.96,9.75,99002.29,23.54,2024-11-19 17:07:49
-0.18,0.83,-1.36,-1.5,-44.88,-12.69,-1.81,-1.5,-7.06,-0.11,-0.96,9.75,99002.29,23.54,2024-11-19 17:07:49
-0.39,0.94,-0.39,-1.06,-43.75,-13.19,-8.81,1.12,-2.87,-0.11,-0.99,9.75,99001.89,23.54,2024-11-19 17:07:49
-0.02,0.19,0.19,-1.06,-43.75,-13.19,-6.12,4.62,-0.94,-0.13,-1.03,9.75,99001.98,23.54,2024-11-19 17:07:49
0.08,-0.22,0.03,-0.25,-42.69,-12.25,-4.0,5.69,-1.87,-0.15,-1.05,9.74,99001.98,23.54,2024-11-19 17:07:49
0.17,-0.68,-0.24,-0.25,-42.69,-12.25,-5.31,2.31,-5.25,-0.16,-1.07,9.74,99001.57,23.54,2024-11-19 17:07:49
0.35,-1.03,-0.47,-0.37,-41.88,-12.5,-5.37,-2.25,-10.63,-0.15,-1.11,9.74,99001.52,23.54,2024-11-19 17:07:49
-0.02,-0.44,-1.0,-0.37,-41.88,-12.5,-4.0,-2.75,-14.75,-0.13,-1.12,9.74,99001.52,23.54,2024-11-19 17:07:49
-0.33,0.39,-1.05,0.37,-41.0,-13.19,-7.44,-1.62,-12.56,-0.11,-1.15,9.73,99002.1,23.54,2024-11-19 17:07:49
-0.16,0.01,-0.96,-0.06,-41.0,-12.69,-12.13,-0.94,-8.63,-0.1,-1.21,9.73,99002.63,23.54,2024-11-19 17:07:49
0.1,-0.58,-0.78,-0.06,-41.0,-12.69,-12.0,-0.13,-7.69,-0.1,-1.25,9.72,99002.63,23.54,2024-11-19 17:07:49
0.26,-0.63,-1.13,0.37,-38.75,-12.25,-10.0,2.62,-8.31,-0.1,-1.3,9.71,99002.88,23.54,2024-11-19 17:07:50
0.24,-0.51,-0.79,0.37,-38.75,-12.25,-14.63,7.0,-10.0,-0.12,-1.36,9.71,99002.64,23.54,2024-11-19 17:07:50
0.0,-0.46,1.02,0.75,-39.0,-12.06,-15.06,10.25,-11.38,-0.16,-1.44,9.69,99002.64,23.54,2024-11-19 17:07:50
-0.01,0.2,2.03,0.75,-39.0,-12.06,-7.06,8.44,-10.44,-0.2,-1.49,9.69,99002.58,23.54,2024-11-19 17:07:50
-0.02,0.37,1.52,2.5,-36.56,-13.19,-3.25,4.37,-7.44,-0.22,-1.51,9.68,99002.71,23.54,2024-11-19 17:07:50
0.05,0.22,1.11,2.5,-36.56,-13.19,-3.0,2.81,-6.31,-0.23,-1.52,9.68,99002.71,23.54,2024-11-19 17:07:50
0.02,-0.31,0.63,3.5,-36.56,-12.88,-1.44,4.19,-6.25,-0.24,-1.53,9.68,99002.55,23.54,2024-11-19 17:07:50
0.09,-0.66,1.63,3.5,-35.38,-13.75,3.94,4.37,-5.69,-0.26,-1.52,9.68,99002.35,23.54,2024-11-19 17:07:50
0.23,-0.61,2.3,3.5,-35.38,-13.75,11.94,3.62,-6.5,-0.27,-1.47,9.69,99002.35,23.54,2024-11-19 17:07:50
0.28,-0.19,2.38,4.37,-36.0,-14.69,22.12,0.31,-9.5,-0.27,-1.4,9.7,99001.85,23.54,2024-11-19 17:07:50
0.26,-0.27,0.53,4.37,-36.0,-14.69,23.12,-2.75,-13.63,-0.24,-1.25,9.72,99002.36,23.54,2024-11-19 17:07:50
-0.14,-0.46,-1.16,5.37,-34.88,-14.5,18.0,0.56,-18.94,-0.23,-1.19,9.73,99002.36,23.54,2024-11-19 17:07:50
-0.6,-0.11,-1.21,5.37,-34.88,-14.5,18.25,2.44,-20.44,-0.23,-1.1,9.74,99001.48,23.54,2024-11-19 17:07:50
-0.52,0.65,-1.18,6.0,-35.25,-13.75,13.5,1.06,-18.75,-0.23,-1.03,9.74,99001.41,23.54,2024-11-19 17:07:50
-0.27,1.15,-0.12,6.0,-35.25,-13.75,4.0,-0.44,-17.12,-0.22,-1.0,9.75,99001.41,23.54,2024-11-19 17:07:50
-0.38,0.3,0.72,5.0,-36.69,-13.5,-5.62,-2.56,-15.25,-0.2,-1.02,9.75,99000.88,23.54,2024-11-19 17:07:50
-0.55,0.11,0.3,5.69,-35.69,-13.69,1.56,-4.19,-15.13,-0.18,-1.03,9.74,99000.92,23.54,2024-11-19 17:07:50
-0.46,0.35,-1.2,5.69,-35.69,-13.69,3.37,-5.31,-13.69,-0.15,-1.02,9.75,99000.92,23.54,2024-11-19 17:07:50
-0.25,-0.24,-1.43,5.87,-35.25,-13.19,-4.12,-4.37,-12.06,-0.13,-1.03,9.75,99000.53,23.54,2024-11-19 17:07:50
-0.17,-0.7,-1.31,5.87,-35.25,-13.19,-7.56,-1.44,-12.5,-0.11,-1.08,9.74,99000.5,23.54,2024-11-19 17:07:50
-0.17,-0.4,-1.09,6.37,-33.19,-12.69,-8.81,2.0,-14.0,-0.11,-1.11,9.74,99000.5,23.54,2024-11-19 17:07:50
-0.3,-0.12,-0.39,6.37,-33.19,-12.69,-10.88,4.31,-13.31,-0.12,-1.16,9.73,99000.8,23.54,2024-11-19 17:07:50
-0.5,-0.05,-0.18,7.56,-33.38,-12.56,-10.38,4.69,-11.56,-0.13,-1.21,9.72,99000.38,23.53,2024-11-19 17:07:50
-0.54,0.06,-0.45,7.56,-33.38,-12.56,-9.0,4.5,-9.44,-0.14,-1.24,9.72,99000.38,23.53,2024-11-19 17:07:50
-0.44,-0.4,-0.77,6.37,-32.56,-12.5,-10.25,4.25,-6.62,-0.16,-1.29,9.71,99000.15,23.53,2024-11-19 17:07:50
-0.21,-0.26,-0.05,9.25,-30.69,-12.56,-14.06,5.25,-6.56,-0.18,-1.36,9.71,99000.06,23.53,2024-11-19 17:07:50
-0.16,-0.22,0.22,9.25,-30.69,-12.56,-16.69,3.19,-6.31,-0.19,-1.43,9.69,99000.06,23.53,2024-11-19 17:07:50
-0.35,-0.02,0.89,9.0,-29.25,-12.75,-17.44,1.75,-5.19,-0.2,-1.52,9.68,99000.55,23.53,2024-11-19 17:07:50
-0.4,0.09,1.26,9.0,-29.25,-12.75,-14.69,1.25,-2.0,-0.2,-1.6,9.67,99000.79,23.53,2024-11-19 17:07:50
-0.31,-0.16,1.16,8.06,-29.87,-13.06,-11.75,2.06,-0.75,-0.21,-1.64,9.66,99000.79,23.53,2024-11-19 17:07:50
-0.34,-0.46,1.49,8.06,-29.87,-13.06,-6.06,2.75,0.0,-0.22,-1.68,9.65,99001.13,23.53,2024-11-19 17:07:50
-0.35,-0.58,2.3,10.25,-28.06,-14.5,5.19,-0.25,0.31,-0.23,-1.67,9.65,99001.29,23.54,2024-11-19 17:07:50
-0.19,-0.51,1.76,10.25,-28.06,-14.5,15.38,-2.94,0.0,-0.22,-1.63,9.66,99001.29,23.54,2024-11-19 17:07:50
-0.14,-0.05,1.03,9.5,-26.87,-13.88,20.12,-5.44,-2.62,-0.19,-1.5,9.68,99001.52,23.54,2024-11-19 17:07:50
-0.05,0.07,0.57,10.19,-27.75,-15.19,20.87,-6.44,-4.75,-0.15,-1.4,9.7,99001.04,23.54,2024-11-19 17:07:50
0.02,0.26,-0.47,10.19,-27.75,-15.19,27.0,-5.44,-4.31,-0.13,-1.31,9.71,99001.04,23.54,2024-11-19 17:07:51
0.27,0.42,-1.32,10.38,-29.19,-14.56,23.69,-3.06,-3.37,-0.11,-1.19,9.73,99001.2,23.54,2024-11-19 17:07:51
0.39,0.59,-1.25,10.38,-29.19,-14.56,11.75,0.37,-3.19,-0.1,-1.11,9.74,99001.06,23.54,2024-11-19 17:07:51
0.0,0.96,-0.48,9.25,-28.0,-15.0,5.06,1.81,-2.12,-0.11,-1.09,9.74,99001.06,23.54,2024-11-19 17:07:51
-0.11,0.79,0.04,9.25,-28.0,-15.0,1.62,3.12,1.87,-0.12,-1.08,9.74,99000.75,23.54,2024-11-19 17:07:51
-0.03,0.41,-0.04,10.5,-28.69,-14.88,0.75,4.44,4.69,-0.14,-1.07,9.74,99000.45,23.54,2024-11-19 17:07:51
0.21,-0.06,-0.05,10.5,-28.69,-14.88,-0.94,4.56,3.81,-0.16,-1.07,9.74,99000.45,23.54,2024-11-19 17:07:51
0.37,-0.55,-0.55,9.75,-29.25,-15.5,-5.0,0.69,0.0,-0.17,-1.09,9.74,99000.2,23.54,2024-11-19 17:07:51
0.2,-0.49,-0.79,9.38,-29.06,-15.19,-8.56,-3.06,-5.19,-0.16,-1.13,9.73,99000.05,23.55,2024-11-19 17:07:51
-0.25,-0.05,-0.96,9.38,-29.06,-15.19,-13.0,-5.19,-7.12,-0.14,-1.16,9.73,99000.05,23.55,2024-11-19 17:07:51
-0.35,0.08,-0.64,9.38,-28.69,-14.88,-18.06,-7.62,-5.56,-0.1,-1.25,9.72,99000.52,23.55,2024-11-19 17:07:51
-0.08,0.06,-0.3,9.38,-28.69,-14.88,-18.75,-8.38,-3.37,-0.06,-1.34,9.71,99000.23,23.55,2024-11-19 17:07:51
0.0,-0.02,-0.55,8.69,-28.56,-14.5,-17.5,-8.19,-2.75,-0.03,-1.4,9.7,99000.23,23.55,2024-11-19 17:07:51
0.28,-0.65,-0.87,8.69,-28.56,-14.5,-17.44,-7.06,-2.25,0.0,-1.49,9.69,99000.05,23.55,2024-11-19 17:07:51
0.43,-1.04,-1.24,8.25,-26.69,-14.5,-16.19,-2.12,-5.56,0.02,-1.59,9.67,99000.42,23.55,2024-11-19 17:07:51
0.13,-0.96,-0.69,8.25,-26.69,-14.5,-15.19,4.81,-10.06,0.01,-1.64,9.66,99000.42,23.55,2024-11-19 17:07:51
0.04,-0.82,0.43,8.38,-26.56,-14.75,-10.75,10.56,-10.81,-0.01,-1.71,9.65,98999.57,23.55,2024-11-19 17:07:51
-0.04,-0.38,1.88,8.38,-25.25,-15.0,-4.25,8.31,-9.5,-0.05,-1.74,9.65,98999.97,23.55,2024-11-19 17:07:51
0.04,-0.27,1.65,8.38,-25.25,-15.0,-2.19,5.94,-9.25,-0.06,-1.75,9.64,98999.97,23.55,2024-11-19 17:07:51
0.16,-0.85,1.15,8.75,-24.69,-15.38,1.37,5.62,-10.81,-0.08,-1.75,9.64,98999.78,23.55,2024-11-19 17:07:51
0.02,-0.96,1.07,8.75,-24.69,-15.38,7.94,6.19,-13.0,-0.1,-1.72,9.65,99000.35,23.55,2024-11-19 17:07:51
0.0,-0.81,1.67,9.56,-24.19,-15.69,10.81,2.69,-14.69,-0.11,-1.67,9.66,99000.35,23.54,2024-11-19 17:07:51
0.12,-0.63,2.59,9.56,-24.19,-15.69,15.19,-2.37,-18.56,-0.09,-1.6,9.67,99000.57,23.54,2024-11-19 17:07:51
0.3,-0.37,1.91,9.75,-23.69,-17.5,15.19,-9.0,-22.81,-0.04,-1.53,9.68,98999.98,23.54,2024-11-19 17:07:51
0.42,-0.43,0.14,9.75,-23.69,-17.5,13.63,-10.38,-25.87,0.0,-1.48,9.69,98999.98,23.54,2024-11-19 17:07:51
-0.22,-0.66,-1.38,9.88,-25.19,-17.5,15.5,-6.56,-29.56,0.06,-1.41,9.7,98999.65,23.54,2024-11-19 17:07:51
-0.78,0.45,-2.83,9.19,-25.37,-17.87,9.94,0.88,-30.56,0.09,-1.34,9.71,99000.19,23.54,2024-11-19 17:07:51
-0.91,0.91,-1.68,9.19,-25.37,-17.87,-2.75,5.81,-28.87,0.08,-1.35,9.71,99000.19,23.54,2024-11-19 17:07:51
-1.0,0.96,-0.01,8.25,-23.87,-17.19,-12.5,8.0,-22.37,0.07,-1.39,9.7,98999.41,23.54,2024-11-19 17:07:51
-0.7,0.69,0.46,8.25,-23.87,-17.19,-4.12,7.75,-16.12,0.03,-1.43,9.7,98999.77,23.54,2024-11-19 17:07:51
-0.48,0.67,-0.54,10.69,-23.0,-17.25,-0.75,8.44,-11.69,0.01,-1.43,9.7,98999.77,23.54,2024-11-19 17:07:51
-0.38,0.0,-0.7,10.69,-23.0,-17.25,-3.5,8.0,-8.88,-0.01,-1.45,9.69,99000.13,23.54,2024-11-19 17:07:51
-0.34,-0.34,-0.87,10.75,-22.19,-18.5,-3.69,8.56,-8.69,-0.05,-1.46,9.69,99000.38,23.54,2024-11-19 17:07:51
-0.42,-0.38,-0.87,10.75,-22.19,-18.5,-4.62,9.25,-9.75,-0.07,-1.48,9.69,99000.38,23.54,2024-11-19 17:07:51
-0.56,-0.23,-0.71,10.56,-21.19,-17.25,-8.31,7.0,-9.13,-0.12,-1.52,9.68,98999.77,23.54,2024-11-19 17:07:51
-0.46,-0.61,-0.35,10.88,-21.75,-17.56,-11.44,5.0,-8.5,-0.14,-1.57,9.67,99000.13,23.54,2024-11-19 17:07:51
-0.52,-0.28,-0.25,10.88,-21.75,-17.56,-11.75,4.62,-8.38,-0.16,-1.63,9.66,99000.13,23.54,2024-11-19 17:07:52
-0.85,-0.16,-0.31,11.19,-20.69,-17.5,-12.06,3.0,-5.12,-0.17,-1.69,9.65,98999.91,23.54,2024-11-19 17:07:52
-0.57,-0.61,-0.64,11.19,-20.69,-17.5,-13.44,3.06,-1.87,-0.18,-1.76,9.64,99000.03,23.54,2024-11-19 17:07:52
-0.34,-0.6,-0.25,11.69,-20.25,-16.56,-14.31,3.87,-1.87,-0.19,-1.8,9.63,99000.03,23.54,2024-11-19 17:07:52
-0.24,-0.49,0.41,11.69,-20.25,-16.56,-15.31,2.06,-1.69,-0.2,-1.88,9.62,98999.84,23.54,2024-11-19 17:07:52
-0.1,-0.25,0.91,10.38,-19.37,-18.19,-14.44,0.06,-1.19,-0.2,-1.95,9.6,98999.77,23.54,2024-11-19 17:07:52
-0.08,-0.07,0.65,10.38,-19.37,-18.19,-10.63,0.5,-0.88,-0.2,-1.99,9.59,98999.77,23.53,2024-11-19 17:07:52
-0.44,-0.19,0.82,10.88,-18.5,-17.75,-5.75,5.37,0.13,-0.22,-2.03,9.59,98999.68,23.53,2024-11-19 17:07:52
-1.03,-0.25,2.57,11.69,-17.69,-17.19,1.62,5.5,5.37,-0.25,-2.03,9.58,98998.95,23.54,2024-11-19 17:07:52
-0.52,-0.33,4.15,11.69,-17.69,-17.19,11.94,-1.06,10.88,-0.26,-1.97,9.6,98998.95,23.54,2024-11-19 17:07:52
0.47,-1.02,2.2,12.25,-17.19,-17.5,30.0,-9.38,11.0,-0.24,-1.88,9.62,98998.74,23.54,2024-11-19 17:07:52
0.43,-0.92,0.13,12.25,-17.19,-17.5,32.75,-7.37,0.81,-0.19,-1.67,9.66,98999.07,23.54,2024-11-19 17:07:52
-0.1,-0.49,-0.05,10.19,-18.19,-19.56,27.31,-4.56,-7.87,-0.17,-1.57,9.67,98999.07,23.54,2024-11-19 17:07:52
-0.26,-0.18,-0.63,10.19,-18.19,-19.56,28.75,-6.0,-8.94,-0.14,-1.44,9.69,98999.2,23.54,2024-11-19 17:07:52
-0.13,0.7,-2.38,9.75,-19.69,-19.25,21.5,-5.87,-7.12,-0.1,-1.31,9.71,98998.84,23.54,2024-11-19 17:07:52
-0.26,1.0,-1.49,9.75,-19.69,-19.25,7.62,-2.75,-5.87,-0.09,-1.28,9.72,98998.84,23.54,2024-11-19 17:07:52
-0.03,0.55,0.3,10.19,-21.69,-20.06,-4.25,0.75,-2.94,-0.08,-1.29,9.72,98998.34,23.54,2024-11-19 17:07:52
0.25,0.17,0.02,9.38,-21.25,-19.75,3.69,2.06,-0.94,-0.09,-1.28,9.72,98997.96,23.54,2024-11-19 17:07:52
0.18,-0.01,-0.85,9.38,-21.25,-19.75,5.5,2.5,-1.69,-0.1,-1.26,9.72,98997.96,23.54,2024-11-19 17:07:52
-0.05,-0.18,-0.71,9.38,-21.5,-20.19,-0.19,2.19,-4.0,-0.11,-1.26,9.72,98998.11,23.54,2024-11-19 17:07:52
0.07,-0.43,-0.53,9.38,-21.5,-20.19,-1.62,-3.87,-6.5,-0.1,-1.27,9.72,98997.98,23.53,2024-11-19 17:07:52
0.02,-0.38,-0.96,9.56,-20.87,-21.25,-0.56,-5.94,-6.69,-0.08,-1.27,9.72,98997.98,23.53,2024-11-19 17:07:52
-0.02,-0.19,-1.27,9.56,-20.87,-21.25,-3.37,-5.44,-6.37,-0.04,-1.28,9.72,98998.58,23.53,2024-11-19 17:07:52
-0.12,-0.17,-0.37,8.88,-21.19,-21.5,-6.81,-3.5,-4.81,-0.02,-1.31,9.71,98998.65,23.53,2024-11-19 17:07:52
-0.09,-0.54,-0.39,8.88,-21.19,-21.5,-4.44,-2.94,-3.12,-0.01,-1.33,9.71,98998.65,23.53,2024-11-19 17:07:52
0.1,-0.47,-0.54,9.88,-18.75,-21.56,-0.13,-0.37,-1.81,0.0,-1.33,9.71,98998.7,23.53,2024-11-19 17:07:52
0.37,-0.55,-0.31,8.19,-19.87,-21.56,-1.25,3.19,-2.31,0.0,-1.34,9.71,98998.51,23.53,2024-11-19 17:07:52
0.32,-0.69,-0.15,8.19,-19.87,-21.56,-5.0,6.81,-5.12,-0.03,-1.36,9.71,98998.51,23.53,2024-11-19 17:07:52
0.21,-0.54,0.91,8.56,-20.19,-22.37,-6.0,7.31,-7.12,-0.06,-1.39,9.7,98998.95,23.53,2024-11-19 17:07:52
0.19,0.17,1.25,8.56,-20.19,-22.37,-4.5,4.06,-6.5,-0.08,-1.41,9.7,98998.89,23.53,2024-11-19 17:07:52
0.21,0.24,1.1,10.0,-20.06,-22.75,-5.69,3.19,-5.94,-0.09,-1.43,9.7,98998.89,23.53,2024-11-19 17:07:52
-0.04,-0.07,1.19,10.0,-20.06,-22.75,-7.5,3.44,-5.81,-0.1,-1.47,9.69,98998.71,23.53,2024-11-19 17:07:52
-0.04,-0.57,1.47,8.75,-19.37,-22.06,-0.69,2.5,-3.25,-0.12,-1.5,9.69,98998.94,23.53,2024-11-19 17:07:52
0.1,-0.57,2.1,8.75,-20.0,-24.0,7.06,3.12,-3.37,-0.12,-1.48,9.69,98998.94,23.52,2024-11-19 17:07:52
0.19,-0.42,2.26,8.75,-20.0,-24.0,14.56,0.69,-6.12,-0.13,-1.42,9.7,98999.02,23.52,2024-11-19 17:07:52
0.36,-0.69,1.32,8.38,-20.0,-22.25,17.5,-3.75,-10.56,-0.11,-1.34,9.71,98999.2,23.52,2024-11-19 17:07:52
0.21,-0.91,-0.4,8.38,-20.0,-22.25,20.06,-3.25,-15.31,-0.09,-1.28,9.72,98999.2,23.52,2024-11-19 17:07:53
-0.46,-0.22,-1.94,8.69,-20.25,-23.06,20.62,3.87,-22.06,-0.09,-1.17,9.73,98999.15,23.52,2024-11-19 17:07:53
-0.9,0.58,-1.59,8.69,-20.25,-23.06,11.13,10.0,-23.5,-0.11,-1.1,9.74,98998.72,23.53,2024-11-19 17:07:53
-0.88,0.83,-0.45,9.0,-21.69,-22.69,5.19,10.5,-20.87,-0.15,-1.07,9.74,98998.72,23.53,2024-11-19 17:07:53
-0.58,0.74,0.73,9.0,-21.69,-22.69,3.12,6.69,-15.13,-0.17,-1.06,9.74,98998.7,23.53,2024-11-19 17:07:53
-0.6,0.76,1.08,8.88,-21.5,-23.69,4.37,2.19,-11.88,-0.18,-1.04,9.74,98998.59,23.53,2024-11-19 17:07:53
-0.38,0.33,-0.31,8.56,-21.69,-23.5,6.62,-2.75,-9.5,-0.17,-1.02,9.75,98998.59,23.52,2024-11-19 17:07:53
-0.12,-0.85,-1.86,8.56,-21.69,-23.5,3.56,-4.25,-9.56,-0.15,-0.99,9.75,98998.43,23.52,2024-11-19 17:07:53
-0.22,-1.0,-1.67,8.0,-20.69,-24.37,-0.56,0.5,-14.69,-0.14,-0.99,9.75,98998.17,23.53,2024-11-19 17:07:53
-0.3,-0.34,-1.02,8.0,-20.69,-24.37,-5.12,6.5,-18.69,-0.15,-1.01,9.75,98998.17,23.52,2024-11-19 17:07:53
-0.4,0.08,-0.19,9.0,-21.06,-25.5,-12.0,4.94,-17.62,-0.17,-1.06,9.74,98998.36,23.52,2024-11-19 17:07:53
-0.53,-0.23,0.22,8.75,-20.5,-25.25,-9.19,2.5,-14.63,-0.18,-1.12,9.74,98998.36,23.52,2024-11-19 17:07:53
-0.62,0.09,0.15,8.75,-20.5,-25.25,-4.06,1.81,-11.56,-0.18,-1.14,9.73,98998.36,23.52,2024-11-19 17:07:53
-0.27,0.33,-0.52,9.0,-20.37,-24.56,-3.5,0.56,-7.62,-0.18,-1.15,9.73,98998.49,23.52,2024-11-19 17:07:53
-0.06,0.08,-0.47,9.0,-20.37,-24.56,-7.94,2.44,-5.87,-0.18,-1.18,9.73,98998.41,23.52,2024-11-19 17:07:53
0.01,-0.12,-0.16,8.0,-20.0,-25.25,-8.81,1.62,-5.0,-0.19,-1.21,9.72,98998.41,23.52,2024-11-19 17:07:53
0.2,-0.23,-0.37,8.0,-20.0,-25.25,-13.75,-0.25,-3.25,-0.19,-1.27,9.72,98998.67,23.52,2024-11-19 17:07:53
0.46,-0.22,0.3,9.06,-18.56,-25.56,-18.44,-1.37,-2.0,-0.18,-1.36,9.7,98998.46,23.53,2024-11-19 17:07:53
0.22,-0.27,0.92,9.06,-18.56,-25.56,-13.69,-0.69,-2.25,-0.17,-1.43,9.69,98998.46,23.53,2024-11-19 17:07:53
-0.57,-0.71,1.71,8.25,-18.56,-25.56,-6.56,-1.12,-1.87,-0.17,-1.48,9.69,98998.85,23.53,2024-11-19 17:07:53
-1.08,-0.34,3.05,8.25,-18.56,-25.56,8.44,-5.44,2.19,-0.15,-1.46,9.69,98998.57,23.53,2024-11-19 17:07:53
-1.07,0.27,3.16,9.06,-18.25,-26.37,18.87,-7.75,5.56,-0.12,-1.37,9.7,98998.57,23.53,2024-11-19 17:07:53
-0.3,0.22,0.98,8.25,-17.25,-26.06,23.62,-8.0,8.56,-0.09,-1.3,9.71,98998.79,23.53,2024-11-19 17:07:53
