a_x,a_y,a_z,m_x,m_y,m_z,omega_x,omega_y,omega_z,g_x,g_y,g_z,Pressure,Temperature,Timestamp
0.67,-0.72,-1.22,12.25,-25.5,-28.37,-3.31,5.44,11.19,-0.58,-0.07,9.78,99026.64,24.9,2024-11-19 17:02:07
0.72,-0.54,-0.77,13.25,-26.06,-28.87,-11.0,5.37,8.44,-0.62,-0.13,9.78,99027.11,24.9,2024-11-19 17:02:07
0.63,0.1,0.48,13.0,-25.25,-29.37,-13.69,4.37,8.0,-0.63,-0.17,9.78,99027.11,24.9,2024-11-19 17:02:07
0.5,-0.2,0.12,13.0,-25.25,-29.37,-25.25,2.12,6.87,-0.65,-0.27,9.78,99027.87,24.9,2024-11-19 17:02:07
0.26,-0.81,1.02,13.0,-24.87,-29.0,-21.0,1.44,6.5,-0.66,-0.39,9.77,99028.02,24.9,2024-11-19 17:02:07
0.2,-0.58,0.84,13.0,-24.87,-29.0,-13.56,0.31,7.25,-0.66,-0.44,9.77,99028.02,24.9,2024-11-19 17:02:07
-0.12,-0.59,1.44,13.0,-24.0,-28.69,-15.06,0.31,7.25,-0.66,-0.5,9.77,99028.2,24.9,2024-11-19 17:02:07
0.03,-0.48,3.02,13.0,-24.0,-28.69,-6.06,-3.31,8.44,-0.66,-0.55,9.76,99028.13,24.91,2024-11-19 17:02:07
0.51,-0.82,1.92,12.88,-23.69,-30.25,5.12,-5.75,6.87,-0.64,-0.54,9.76,99028.13,24.91,2024-11-19 17:02:07
-0.1,-0.62,-0.01,12.88,-23.69,-30.25,6.62,-5.69,1.75,-0.61,-0.5,9.77,99027.81,24.91,2024-11-19 17:02:07
-0.45,-0.98,0.21,12.88,-23.19,-28.75,2.75,-5.5,0.44,-0.57,-0.48,9.77,99027.3,24.91,2024-11-19 17:02:07
-0.42,-0.66,0.37,13.19,-24.56,-30.06,7.44,-5.75,1.81,-0.56,-0.46,9.77,99027.3,24.9,2024-11-19 17:02:07
-0.25,0.21,-0.07,13.19,-24.56,-30.06,1.87,-6.12,2.62,-0.53,-0.43,9.78,99026.77,24.9,2024-11-19 17:02:07
-0.23,-0.24,0.34,13.56,-23.75,-30.06,-1.81,-5.81,2.25,-0.5,-0.44,9.78,99026.34,24.9,2024-11-19 17:02:07
-0.2,-0.36,0.21,13.56,-23.75,-30.06,2.81,-5.94,1.44,-0.48,-0.44,9.78,99026.34,24.9,2024-11-19 17:02:07
-0.01,-0.21,-1.27,14.0,-24.5,-29.56,5.69,-7.12,2.37,-0.43,-0.4,9.78,99026.88,24.9,2024-11-19 17:02:07
0.0,-0.27,-1.62,14.0,-24.5,-29.56,-0.88,-6.25,2.5,-0.4,-0.41,9.78,99027.02,24.9,2024-11-19 17:02:07
-0.05,-0.57,-1.31,12.5,-25.19,-30.0,-2.87,-4.75,3.75,-0.39,-0.42,9.78,99027.02,24.9,2024-11-19 17:02:07
0.18,-0.47,-1.93,13.56,-24.75,-31.19,-2.87,-2.25,2.81,-0.37,-0.43,9.79,99027.38,24.9,2024-11-19 17:02:07
0.0,-0.19,-1.1,13.56,-24.75,-31.19,-8.31,1.25,2.12,-0.37,-0.46,9.78,99027.05,24.89,2024-11-19 17:02:07
-0.08,-0.37,-0.58,13.56,-23.25,-31.5,-8.06,2.25,3.31,-0.38,-0.5,9.78,99027.05,24.89,2024-11-19 17:02:07
-0.1,-0.04,-0.46,13.56,-23.25,-31.5,-4.06,2.87,6.12,-0.4,-0.52,9.78,99026.94,24.89,2024-11-19 17:02:08
-0.05,0.21,-0.18,13.56,-24.37,-30.56,-6.44,-0.13,9.75,-0.41,-0.54,9.78,99027.14,24.89,2024-11-19 17:02:08
0.11,0.1,0.22,13.56,-24.37,-30.56,-6.87,-2.0,11.94,-0.4,-0.57,9.78,99027.14,24.89,2024-11-19 17:02:08
0.34,0.06,-0.16,14.0,-24.0,-32.06,-8.5,-3.5,14.44,-0.39,-0.6,9.77,99027.27,24.89,2024-11-19 17:02:08
0.25,-0.28,-0.13,13.69,-24.0,-31.69,-12.0,-2.19,15.25,-0.38,-0.65,9.77,99027.41,24.89,2024-11-19 17:02:08
0.12,-0.66,0.29,13.69,-24.0,-31.69,-12.75,-1.19,16.12,-0.38,-0.69,9.77,99027.41,24.89,2024-11-19 17:02:08
0.34,-0.48,1.47,15.06,-24.25,-30.87,-8.81,-1.44,17.44,-0.38,-0.74,9.77,99027.48,24.89,2024-11-19 17:02:08
0.39,-0.37,1.1,15.06,-24.25,-30.87,-0.37,-2.69,17.81,-0.37,-0.76,9.76,99027.44,24.89,2024-11-19 17:02:08
0.38,-0.79,1.16,15.06,-23.75,-32.25,1.5,-1.06,18.44,-0.37,-0.75,9.77,99027.44,24.89,2024-11-19 17:02:08
0.3,-0.91,0.91,15.06,-23.75,-32.25,13.75,2.44,16.37,-0.38,-0.7,9.77,99027.73,24.89,2024-11-19 17:02:08
0.18,-0.52,-0.41,14.06,-24.75,-30.69,18.94,6.56,13.19,-0.41,-0.61,9.77,99027.5,24.89,2024-11-19 17:02:08
0.13,-0.52,-0.22,14.06,-24.75,-30.69,13.69,8.81,11.63,-0.44,-0.55,9.78,99027.5,24.89,2024-11-19 17:02:08
-0.1,-0.28,1.19,15.06,-25.0,-31.37,13.38,4.56,14.38,-0.5,-0.47,9.78,99027.63,24.89,2024-11-19 17:02:08
0.18,0.24,1.26,15.88,-24.19,-30.56,17.87,-0.19,16.44,-0.5,-0.38,9.78,99028.32,24.89,2024-11-19 17:02:08
0.38,0.24,-0.39,15.88,-24.19,-30.56,14.44,-4.94,16.56,-0.49,-0.33,9.78,99028.32,24.89,2024-11-19 17:02:08
0.74,-0.88,-0.66,16.56,-24.37,-31.37,7.31,-4.19,14.13,-0.46,-0.28,9.79,99028.27,24.89,2024-11-19 17:02:08
0.79,-0.96,-0.97,16.56,-24.37,-31.37,10.0,-1.25,10.19,-0.46,-0.23,9.79,99028.24,24.89,2024-11-19 17:02:08
0.59,-0.45,-1.33,16.19,-24.87,-32.06,5.25,-0.19,7.69,-0.46,-0.21,9.79,99028.24,24.89,2024-11-19 17:02:08
0.31,-0.33,-0.46,16.19,-24.87,-32.06,-5.44,-0.25,5.69,-0.46,-0.22,9.79,99028.12,24.89,2024-11-19 17:02:08
0.25,-0.43,-0.71,15.25,-26.5,-31.69,-3.87,2.31,5.56,-0.47,-0.25,9.79,99027.94,24.89,2024-11-19 17:02:08
0.05,-0.16,-0.22,16.19,-25.25,-31.06,-4.0,5.87,6.12,-0.48,-0.26,9.79,99027.94,24.88,2024-11-19 17:02:08
0.24,-0.65,-0.16,16.19,-25.25,-31.06,-5.25,3.31,8.81,-0.51,-0.28,9.78,99027.48,24.88,2024-11-19 17:02:08
0.63,-0.94,-0.58,17.19,-25.19,-32.19,-3.81,-0.5,9.5,-0.52,-0.3,9.78,99027.16,24.88,2024-11-19 17:02:08
0.66,-0.79,-0.56,17.19,-25.19,-32.19,-4.94,-0.81,7.87,-0.51,-0.32,9.78,99027.16,24.89,2024-11-19 17:02:08
0.59,-0.7,-0.38,16.87,-25.0,-32.56,-8.69,-0.62,5.0,-0.47,-0.41,9.78,99027.65,24.89,2024-11-19 17:02:08
0.41,-0.39,-0.49,16.87,-25.0,-32.56,-8.75,0.81,3.87,-0.44,-0.5,9.78,99027.43,24.89,2024-11-19 17:02:08
0.24,-0.13,0.48,16.87,-23.37,-33.0,-9.69,2.25,3.37,-0.45,-0.53,9.78,99027.43,24.89,2024-11-19 17:02:08
0.4,-0.01,0.3,18.25,-23.56,-33.0,-7.94,-1.0,4.31,-0.45,-0.57,9.77,99027.9,24.89,2024-11-19 17:02:08
0.51,-0.51,-0.39,18.25,-23.56,-33.0,-10.94,-2.12,3.56,-0.44,-0.62,9.77,99027.56,24.89,2024-11-19 17:02:08
0.31,-0.94,0.13,17.75,-21.37,-33.38,-12.38,2.81,0.69,-0.45,-0.68,9.77,99027.56,24.89,2024-11-19 17:02:08
-0.17,-0.56,1.8,17.75,-21.37,-33.38,-7.25,5.44,-0.37,-0.47,-0.73,9.76,99027.94,24.89,2024-11-19 17:02:08
0.17,0.0,2.62,16.87,-20.5,-33.75,3.37,2.37,0.19,-0.49,-0.73,9.76,99027.41,24.88,2024-11-19 17:02:08
0.07,-0.1,1.27,16.87,-20.5,-33.75,7.5,-0.19,-0.88,-0.49,-0.7,9.76,99027.41,24.88,2024-11-19 17:02:08
-0.3,-0.79,1.21,17.56,-21.25,-32.88,4.62,-1.62,-2.37,-0.48,-0.68,9.77,99027.05,24.88,2024-11-19 17:02:08
-0.37,-0.24,0.89,16.75,-21.19,-34.5,16.5,-1.44,-1.56,-0.47,-0.62,9.77,99026.94,24.88,2024-11-19 17:02:08
-0.39,0.82,-0.14,16.75,-21.19,-34.5,21.87,-0.44,-0.56,-0.47,-0.55,9.77,99026.94,24.88,2024-11-19 17:02:09
-0.65,0.56,0.57,18.87,-22.0,-33.06,10.94,1.56,0.62,-0.48,-0.47,9.78,99026.92,24.88,2024-11-19 17:02:09
-0.48,0.05,0.85,18.87,-22.0,-33.06,7.87,-4.37,4.87,-0.47,-0.43,9.78,99026.77,24.88,2024-11-19 17:02:09
-0.17,0.27,-0.49,17.5,-21.87,-33.5,10.56,-8.75,7.69,-0.45,-0.39,9.78,99026.77,24.88,2024-11-19 17:02:09
0.0,0.17,-1.22,17.5,-21.87,-33.5,1.69,-10.88,9.75,-0.39,-0.36,9.79,99027.52,24.88,2024-11-19 17:02:09
-0.03,-0.5,-0.78,17.5,-23.25,-33.0,-7.69,-9.19,9.81,-0.34,-0.4,9.79,99027.32,24.88,2024-11-19 17:02:09
-0.06,-0.45,-1.0,15.69,-22.25,-33.06,-5.0,-6.69,11.06,-0.31,-0.42,9.79,99027.32,24.88,2024-11-19 17:02:09
-0.07,-0.61,-1.45,15.69,-22.25,-33.06,-7.94,-2.81,10.38,-0.3,-0.45,9.79,99028.1,24.88,2024-11-19 17:02:09
-0.23,-0.85,-0.47,16.0,-22.19,-33.0,-9.63,1.81,8.75,-0.3,-0.5,9.78,99028.33,24.88,2024-11-19 17:02:09
-0.28,-0.65,-0.35,16.0,-22.19,-33.0,-5.37,2.5,8.06,-0.31,-0.52,9.78,99028.33,24.88,2024-11-19 17:02:09
-0.36,-0.36,-1.0,16.0,-23.0,-32.56,-8.5,1.31,8.19,-0.32,-0.55,9.78,99028.6,24.88,2024-11-19 17:02:09
-0.2,-0.47,-0.23,16.0,-23.0,-32.56,-11.5,-1.0,8.94,-0.32,-0.59,9.78,99028.51,24.88,2024-11-19 17:02:09
0.08,-0.26,0.0,16.0,-21.87,-31.87,-8.19,-4.25,10.56,-0.31,-0.64,9.78,99028.51,24.88,2024-11-19 17:02:09
0.24,0.31,-0.37,17.0,-21.19,-32.19,-6.75,-3.37,11.0,-0.29,-0.67,9.77,99028.45,24.88,2024-11-19 17:02:09
0.1,0.22,-0.43,17.0,-21.19,-32.19,-14.5,0.81,9.63,-0.29,-0.72,9.77,99028.8,24.88,2024-11-19 17:02:09
-0.12,-0.3,0.05,16.25,-20.69,-31.87,-16.87,3.25,9.5,-0.31,-0.78,9.77,99028.8,24.88,2024-11-19 17:02:09
-0.18,-0.3,1.2,16.25,-20.69,-31.87,-11.81,3.12,13.0,-0.33,-0.85,9.76,99029.25,24.88,2024-11-19 17:02:09
0.17,-0.15,1.04,14.69,-21.0,-32.25,-4.81,0.88,16.06,-0.34,-0.88,9.76,99028.92,24.88,2024-11-19 17:02:09
0.26,-0.04,1.36,14.69,-21.0,-32.25,-5.75,0.94,15.56,-0.35,-0.9,9.75,99028.92,24.87,2024-11-19 17:02:09
0.65,-0.4,2.57,15.06,-21.0,-32.69,8.81,-0.5,13.31,-0.36,-0.88,9.75,99028.1,24.87,2024-11-19 17:02:09
0.65,-0.97,-0.06,13.88,-20.19,-32.69,12.69,-1.81,9.06,-0.36,-0.82,9.76,99027.79,24.87,2024-11-19 17:02:09
0.34,-1.06,-0.03,13.88,-20.19,-32.69,10.63,-0.75,6.44,-0.35,-0.78,9.76,99027.79,24.87,2024-11-19 17:02:09
0.02,0.06,0.61,14.56,-19.87,-32.06,13.63,-1.0,6.12,-0.35,-0.72,9.77,99027.82,24.87,2024-11-19 17:02:09
-0.09,0.84,0.33,14.56,-19.87,-32.06,13.38,-1.56,9.0,-0.35,-0.65,9.77,99027.77,24.87,2024-11-19 17:02:09
0.09,-0.07,0.4,14.5,-21.0,-31.75,9.19,-2.5,11.75,-0.34,-0.6,9.78,99027.77,24.87,2024-11-19 17:02:09
0.69,-0.81,0.37,14.5,-21.0,-31.75,15.44,-3.0,10.06,-0.33,-0.53,9.78,99027.99,24.87,2024-11-19 17:02:09
0.69,-0.28,-0.87,12.69,-20.56,-32.88,15.69,-3.0,6.06,-0.32,-0.44,9.79,99027.71,24.86,2024-11-19 17:02:09
0.36,-0.37,-0.74,12.69,-20.56,-32.88,7.69,-3.31,4.19,-0.31,-0.41,9.79,99027.71,24.86,2024-11-19 17:02:09
0.13,-0.54,-0.49,12.19,-22.19,-32.38,3.5,-2.87,3.12,-0.29,-0.39,9.79,99027.39,24.86,2024-11-19 17:02:09
0.14,-0.25,-1.06,12.56,-24.0,-32.06,3.0,-3.31,3.75,-0.28,-0.37,9.79,99027.81,24.86,2024-11-19 17:02:09
0.35,-0.33,-1.19,12.56,-24.0,-32.06,-4.5,-2.94,5.12,-0.26,-0.38,9.79,99027.81,24.86,2024-11-19 17:02:09
0.77,-1.0,-0.62,12.69,-23.19,-32.25,-4.25,-1.12,4.87,-0.25,-0.41,9.79,99027.82,24.86,2024-11-19 17:02:09
0.87,-0.76,-1.0,12.69,-23.19,-32.25,-3.37,0.88,2.06,-0.26,-0.42,9.79,99028.39,24.86,2024-11-19 17:02:09
0.56,-0.68,-0.69,10.5,-23.19,-31.5,-7.5,1.69,1.37,-0.24,-0.46,9.79,99028.39,24.86,2024-11-19 17:02:09
0.59,-0.84,-0.6,10.5,-23.19,-31.5,-7.19,3.81,-0.06,-0.21,-0.56,9.78,99028.66,24.86,2024-11-19 17:02:09
0.38,-0.35,-0.25,12.0,-24.5,-32.0,-5.06,5.94,-1.62,-0.24,-0.58,9.78,99028.59,24.86,2024-11-19 17:02:10
0.42,-0.22,0.09,12.0,-24.5,-32.0,-7.0,5.19,-1.75,-0.26,-0.6,9.78,99028.59,24.86,2024-11-19 17:02:10
0.19,-0.4,0.34,10.88,-24.06,-31.56,-8.38,3.69,-4.19,-0.28,-0.64,9.78,99028.67,24.86,2024-11-19 17:02:10
-0.16,-0.4,0.69,9.88,-22.56,-31.56,-11.13,0.56,-6.75,-0.28,-0.69,9.77,99029.09,24.86,2024-11-19 17:02:10
-0.07,-0.41,1.24,9.88,-22.56,-31.56,-8.13,-2.62,-5.75,-0.27,-0.75,9.77,99029.09,24.86,2024-11-19 17:02:10
-0.09,-0.07,0.64,10.56,-22.0,-31.19,-5.19,-2.75,-6.69,-0.26,-0.77,9.77,99029.24,24.86,2024-11-19 17:02:10
0.09,0.0,1.88,10.56,-22.0,-31.19,-5.56,-1.56,-7.12,-0.25,-0.8,9.76,99029.77,24.86,2024-11-19 17:02:10
-0.12,-0.48,1.06,11.38,-22.0,-31.19,1.5,-2.62,-8.31,-0.24,-0.81,9.77,99029.77,24.86,2024-11-19 17:02:10
-0.22,-0.2,1.11,11.38,-22.0,-31.19,6.12,-3.62,-8.19,-0.21,-0.78,9.77,99029.7,24.86,2024-11-19 17:02:10
-0.72,0.46,1.31,9.88,-22.69,-31.56,11.94,-2.12,-5.69,-0.2,-0.73,9.77,99029.64,24.86,2024-11-19 17:02:10
-0.84,0.72,0.79,9.88,-22.69,-31.56,14.44,-2.87,0.44,-0.19,-0.66,9.78,99029.64,24.86,2024-11-19 17:02:10
-0.61,0.27,0.62,8.06,-22.37,-31.19,15.94,-1.12,5.69,-0.18,-0.59,9.78,99029.55,24.86,2024-11-19 17:02:10
-0.18,-0.1,0.19,8.38,-21.87,-30.5,17.44,-2.19,7.87,-0.17,-0.5,9.79,99029.45,24.86,2024-11-19 17:02:10
0.13,-0.15,-0.88,8.38,-21.87,-30.5,14.25,-4.94,8.44,-0.16,-0.45,9.79,99029.45,24.86,2024-11-19 17:02:10
0.31,-0.34,-1.65,7.69,-23.25,-30.06,3.44,-5.75,7.5,-0.12,-0.41,9.79,99029.25,24.86,2024-11-19 17:02:10
0.06,-0.49,-1.71,7.69,-23.25,-30.06,-4.62,-1.62,6.44,-0.12,-0.42,9.79,99029.5,24.86,2024-11-19 17:02:10
-0.18,-0.21,-1.4,8.38,-24.06,-29.75,-10.88,3.12,7.25,-0.13,-0.47,9.79,99029.5,24.86,2024-11-19 17:02:10
-0.38,-0.14,-0.78,7.0,-24.06,-28.56,-16.0,4.37,10.56,-0.15,-0.54,9.79,99029.1,24.86,2024-11-19 17:02:10
-0.2,-0.49,-0.61,7.0,-24.06,-28.56,-12.69,6.75,13.38,-0.18,-0.61,9.78,99029.06,24.86,2024-11-19 17:02:10
-0.21,-0.31,-0.89,5.87,-23.75,-29.5,-9.69,9.38,12.88,-0.21,-0.64,9.78,99029.06,24.86,2024-11-19 17:02:10
-0.28,-0.53,-0.33,5.87,-23.75,-29.5,-14.25,8.63,14.13,-0.28,-0.72,9.77,99028.45,24.86,2024-11-19 17:02:10
-0.15,-0.9,0.31,7.0,-23.75,-30.0,-10.44,4.56,15.81,-0.31,-0.78,9.77,99028.77,24.86,2024-11-19 17:02:10
-0.2,0.0,-0.25,7.0,-23.75,-30.0,-5.87,0.94,16.44,-0.33,-0.81,9.76,99028.77,24.86,2024-11-19 17:02:10
-0.36,0.16,-0.21,6.19,-23.19,-29.5,-12.19,-0.31,17.69,-0.33,-0.85,9.76,99028.69,24.86,2024-11-19 17:02:10
0.07,-0.76,0.45,6.19,-23.19,-29.5,-7.25,2.06,16.62,-0.35,-0.9,9.75,99028.94,24.86,2024-11-19 17:02:10
0.08,-0.7,0.28,5.87,-24.69,-30.69,-3.31,3.87,13.69,-0.36,-0.91,9.75,99028.94,24.86,2024-11-19 17:02:10
-0.01,-0.49,1.59,5.56,-24.25,-29.75,-8.44,2.56,11.69,-0.39,-0.94,9.75,99029.59,24.86,2024-11-19 17:02:10
0.17,0.07,1.8,5.56,-24.25,-29.75,-1.56,-1.25,13.31,-0.39,-0.96,9.75,99029.38,24.86,2024-11-19 17:02:10
0.35,0.36,0.89,5.69,-24.69,-30.87,3.06,-3.19,14.5,-0.39,-0.95,9.75,99029.38,24.86,2024-11-19 17:02:10
0.44,-0.52,0.33,5.69,-24.69,-30.87,-0.5,-0.44,14.13,-0.39,-0.95,9.75,99029.35,24.86,2024-11-19 17:02:10
0.13,-0.99,0.37,4.19,-25.5,-29.19,2.06,2.87,10.63,-0.4,-0.94,9.75,99028.88,24.86,2024-11-19 17:02:10
0.07,-0.43,0.2,4.19,-25.5,-29.19,6.44,5.06,9.88,-0.43,-0.91,9.75,99028.88,24.86,2024-11-19 17:02:10
0.0,0.58,1.07,5.06,-24.75,-28.69,5.69,5.5,11.56,-0.46,-0.88,9.75,99028.66,24.86,2024-11-19 17:02:10
-0.09,0.36,1.46,5.06,-24.75,-28.69,6.31,3.19,13.88,-0.48,-0.84,9.75,99028.38,24.86,2024-11-19 17:02:10
0.11,-0.51,0.54,5.19,-26.25,-28.69,10.75,-1.5,14.75,-0.49,-0.81,9.76,99028.38,24.86,2024-11-19 17:02:10
0.69,-0.84,-0.77,4.5,-27.37,-27.87,14.75,-3.94,12.13,-0.47,-0.74,9.76,99028.38,24.86,2024-11-19 17:02:11
0.79,-0.66,-1.81,4.5,-27.37,-27.87,11.5,-1.69,5.69,-0.46,-0.67,9.77,99028.88,24.86,2024-11-19 17:02:11
0.08,-0.18,-1.42,4.37,-27.37,-27.87,0.06,1.0,1.5,-0.47,-0.66,9.77,99028.88,24.86,2024-11-19 17:02:11
0.11,-0.4,-1.23,4.37,-27.37,-27.87,-2.94,1.94,2.25,-0.48,-0.67,9.77,99028.84,24.86,2024-11-19 17:02:11
0.07,-0.16,-1.41,5.19,-27.69,-28.69,-4.75,6.19,4.5,-0.51,-0.69,9.76,99028.82,24.86,2024-11-19 17:02:11
0.25,0.0,-0.08,5.19,-27.69,-28.69,-7.94,5.44,6.56,-0.53,-0.71,9.76,99028.82,24.86,2024-11-19 17:02:11
0.57,-0.44,-0.69,4.75,-27.69,-28.75,-7.25,2.19,7.31,-0.55,-0.74,9.76,99028.33,24.86,2024-11-19 17:02:11
0.47,-0.57,-0.67,5.25,-28.5,-28.0,-10.56,0.44,5.75,-0.55,-0.79,9.75,99028.45,24.86,2024-11-19 17:02:11
0.55,-0.75,-0.56,5.25,-28.5,-28.0,-9.81,-0.25,5.06,-0.56,-0.84,9.75,99028.45,24.86,2024-11-19 17:02:11
0.52,-0.51,-0.81,5.0,-27.37,-29.5,-12.69,-0.13,1.56,-0.56,-0.87,9.75,99029.15,24.86,2024-11-19 17:02:11
0.28,0.2,1.05,5.0,-27.37,-29.5,-15.25,-1.56,0.56,-0.55,-0.97,9.74,99029.56,24.86,2024-11-19 17:02:11
0.36,-0.23,0.53,5.37,-27.0,-28.0,-9.0,-4.94,0.94,-0.53,-1.0,9.73,99029.56,24.86,2024-11-19 17:02:11
0.02,-0.93,0.62,5.37,-27.0,-28.0,-5.87,-3.37,1.31,-0.51,-1.04,9.73,99029.8,24.86,2024-11-19 17:02:11
-0.23,-1.02,1.83,5.37,-27.0,-29.5,4.19,-1.87,2.31,-0.5,-1.04,9.73,99029.86,24.86,2024-11-19 17:02:11
0.11,0.51,3.8,5.37,-27.0,-29.5,17.37,-4.19,3.31,-0.49,-0.99,9.74,99029.86,24.86,2024-11-19 17:02:11
-0.11,1.11,1.41,4.25,-26.69,-29.5,20.19,-8.5,4.06,-0.46,-0.88,9.75,99030.19,24.86,2024-11-19 17:02:11
-0.29,-0.16,-0.12,5.5,-28.06,-29.87,9.63,-7.44,4.25,-0.42,-0.82,9.76,99030.15,24.87,2024-11-19 17:02:11
-0.41,-1.58,-0.7,5.5,-28.06,-29.87,13.81,-2.81,3.19,-0.41,-0.78,9.76,99030.15,24.87,2024-11-19 17:02:11
-0.45,-0.27,-0.34,5.06,-27.69,-28.69,17.94,3.0,0.75,-0.42,-0.69,9.77,99030.6,24.87,2024-11-19 17:02:11
-0.5,1.09,0.33,5.06,-27.69,-28.69,5.06,6.25,-1.06,-0.44,-0.64,9.77,99030.34,24.87,2024-11-19 17:02:11
-0.64,0.62,1.32,4.06,-28.06,-29.0,-2.81,2.25,1.0,-0.46,-0.65,9.77,99030.34,24.87,2024-11-19 17:02:11
-0.3,-0.73,0.73,4.06,-28.06,-29.0,8.75,-3.62,2.44,-0.46,-0.63,9.77,99030.13,24.87,2024-11-19 17:02:11
-0.06,-0.21,-2.01,5.87,-27.0,-28.69,3.5,-6.5,1.25,-0.43,-0.59,9.77,99030.49,24.87,2024-11-19 17:02:11
0.09,-0.41,-1.96,5.87,-27.0,-28.69,-7.0,-5.81,0.37,-0.41,-0.6,9.77,99030.49,24.87,2024-11-19 17:02:11
-0.06,-0.76,-0.79,5.87,-28.37,-27.87,-8.19,-2.25,-0.75,-0.39,-0.65,9.77,99030.4,24.87,2024-11-19 17:02:11
-0.31,-0.09,-1.16,5.06,-27.25,-29.75,-7.12,0.06,-1.0,-0.38,-0.68,9.77,99030.77,24.87,2024-11-19 17:02:11
-0.36,-0.08,-1.08,5.06,-27.25,-29.75,-11.88,3.19,-0.44,-0.4,-0.74,9.77,99030.77,24.86,2024-11-19 17:02:11
-0.41,-0.77,-0.59,5.06,-27.56,-29.75,-12.38,4.5,2.12,-0.41,-0.78,9.76,99030.08,24.86,2024-11-19 17:02:11
-0.27,-0.73,-1.0,5.06,-27.56,-29.75,-5.56,5.0,3.81,-0.45,-0.83,9.76,99030.16,24.86,2024-11-19 17:02:11
-0.14,-0.06,-0.83,5.06,-26.87,-29.75,-11.06,3.31,5.19,-0.46,-0.86,9.75,99030.16,24.86,2024-11-19 17:02:11
0.1,-0.32,0.14,5.06,-26.87,-29.75,-14.88,0.75,7.81,-0.47,-0.93,9.75,99030.3,24.86,2024-11-19 17:02:11
0.2,-0.34,0.08,5.87,-24.75,-29.0,-8.31,0.69,8.0,-0.48,-0.98,9.74,99030.75,24.86,2024-11-19 17:02:11
0.0,0.35,-0.41,5.87,-24.75,-29.0,-8.88,2.44,7.37,-0.49,-1.01,9.74,99030.75,24.86,2024-11-19 17:02:11
-0.24,0.35,-0.08,5.06,-24.69,-30.69,-16.06,4.44,8.19,-0.51,-1.07,9.73,99030.63,24.86,2024-11-19 17:02:11
-0.58,-0.3,1.56,5.06,-24.69,-30.69,-13.63,0.31,14.75,-0.53,-1.15,9.72,99030.53,24.86,2024-11-19 17:02:11
-0.09,-0.46,1.97,5.37,-24.37,-30.37,-5.56,-3.25,17.87,-0.53,-1.17,9.72,99030.53,24.86,2024-11-19 17:02:11
0.24,-0.19,1.33,5.75,-22.56,-30.06,-2.56,-6.06,18.19,-0.51,-1.17,9.72,99030.81,24.86,2024-11-19 17:02:12
0.51,-0.52,1.6,5.75,-22.56,-30.06,0.0,-4.94,15.69,-0.49,-1.18,9.72,99030.74,24.86,2024-11-19 17:02:12
0.5,-0.83,1.15,5.25,-22.87,-29.87,7.94,-3.12,13.25,-0.49,-1.16,9.72,99030.74,24.86,2024-11-19 17:02:12
0.21,-0.6,0.68,5.25,-22.87,-29.87,15.25,0.44,8.88,-0.49,-1.09,9.73,99029.76,24.86,2024-11-19 17:02:12
0.01,0.22,1.31,5.25,-22.75,-29.69,15.5,0.25,8.0,-0.5,-1.01,9.74,99029.57,24.87,2024-11-19 17:02:12
0.1,0.46,1.58,5.25,-22.75,-29.69,19.5,-4.12,10.56,-0.49,-0.92,9.75,99029.57,24.86,2024-11-19 17:02:12
0.25,0.59,0.32,4.75,-23.06,-29.75,19.06,-5.75,12.56,-0.46,-0.82,9.76,99030.02,24.86,2024-11-19 17:02:12
0.51,-0.31,-1.31,4.75,-23.06,-29.75,12.31,-3.44,10.13,-0.45,-0.74,9.76,99030.53,24.86,2024-11-19 17:02:12
0.58,-0.8,-1.78,4.0,-24.5,-30.19,8.31,-0.81,7.25,-0.44,-0.71,9.77,99030.53,24.86,2024-11-19 17:02:12
0.56,-0.5,-1.24,2.87,-23.75,-30.19,4.94,3.81,3.44,-0.46,-0.68,9.77,99030.17,24.86,2024-11-19 17:02:12
0.27,-0.14,-0.88,2.87,-23.75,-30.19,0.69,5.19,0.69,-0.48,-0.67,9.77,99030.72,24.86,2024-11-19 17:02:12
0.11,-0.12,-0.83,2.75,-23.37,-29.37,-4.31,5.69,-0.75,-0.5,-0.68,9.76,99030.72,24.86,2024-11-19 17:02:12
-0.04,-0.48,-0.38,2.75,-23.37,-29.37,-5.31,5.31,0.37,-0.54,-0.71,9.76,99030.45,24.86,2024-11-19 17:02:12
0.17,-0.8,-0.82,2.5,-23.06,-29.25,0.81,1.56,4.0,-0.55,-0.71,9.76,99030.91,24.87,2024-11-19 17:02:12
0.5,-0.39,-0.96,2.5,-23.06,-29.25,0.56,2.75,3.12,-0.56,-0.71,9.76,99030.91,24.86,2024-11-19 17:02:12
0.53,-0.37,-0.36,3.5,-23.5,-28.0,-5.0,4.0,1.75,-0.58,-0.73,9.76,99030.6,24.86,2024-11-19 17:02:12
0.33,-0.82,-0.1,3.06,-23.19,-29.19,-6.56,2.0,2.12,-0.59,-0.76,9.75,99030.64,24.86,2024-11-19 17:02:12
0.3,-0.87,-0.09,3.06,-23.19,-29.19,-5.56,-0.88,1.75,-0.59,-0.79,9.75,99030.64,24.86,2024-11-19 17:02:12
0.47,-0.15,-0.37,2.37,-22.5,-28.25,-4.94,-0.69,0.5,-0.59,-0.81,9.75,99031.5,24.86,2024-11-19 17:02:12
