a_x,a_y,a_z,m_x,m_y,m_z,omega_x,omega_y,omega_z,g_x,g_y,g_z,Pressure,Temperature,Timestamp
-1.97,-3.96,7.98,-7.87,26.06,-41.0,53.44,44.94,-24.62,-1.99,-3.02,9.11,102722.74,22.53,2024-11-12 16:35:42
-2.0,-3.17,10.12,-4.75,25.06,-43.38,-12.63,11.19,-13.06,-2.05,-3.03,9.09,102722.68,22.53,2024-11-12 16:35:42
-2.77,-3.92,10.45,-2.75,23.5,-44.0,-7.12,-9.63,-11.56,-2.03,-3.09,9.08,102722.46,22.52,2024-11-12 16:35:42
-2.71,-4.83,11.14,-3.5,23.5,-44.19,-6.25,-10.0,-9.5,-1.84,-3.28,9.05,102722.97,22.52,2024-11-12 16:35:42
-2.3,-4.2,10.39,-4.56,24.87,-44.25,23.19,-22.25,-35.06,-1.59,-3.12,9.15,102723.24,22.52,2024-11-12 16:35:42
-2.12,-3.19,8.44,-4.87,24.06,-43.88,-4.0,29.19,-20.25,-1.63,-3.08,9.16,102722.76,22.52,2024-11-12 16:35:42
-3.11,-2.0,7.93,-4.56,22.87,-43.88,9.94,26.12,-6.87,-1.81,-3.12,9.11,102723.34,22.52,2024-11-12 16:35:42
-2.61,-1.78,8.67,-4.25,22.87,-44.75,5.44,2.44,-27.06,-1.85,-3.04,9.13,102722.63,22.52,2024-11-12 16:35:42
-1.63,-3.07,6.83,-3.87,22.06,-44.38,4.81,3.12,-28.56,-1.81,-3.06,9.13,102722.02,22.52,2024-11-12 16:35:42
-1.6,-3.78,8.52,-3.5,21.69,-44.38,-10.44,-2.12,-8.31,-1.72,-3.16,9.11,102721.74,22.52,2024-11-12 16:35:42
-2.53,-3.5,8.6,-3.5,23.06,-44.5,-21.25,-10.56,3.87,-1.71,-3.27,9.08,102721.9,22.52,2024-11-12 16:35:42
-2.55,-3.92,8.98,-3.5,23.25,-44.88,5.06,-8.25,-4.44,-1.66,-3.33,9.07,102721.62,22.52,2024-11-12 16:35:42
-1.73,-4.9,10.91,-4.25,24.06,-43.69,3.12,-14.38,15.31,-1.53,-3.26,9.11,102721.19,22.52,2024-11-12 16:35:42
-2.51,-3.51,12.09,-4.25,23.69,-43.38,2.75,-13.63,6.69,-1.39,-3.23,9.15,102721.22,22.52,2024-11-12 16:35:43
-1.33,-3.4,8.8,-4.56,23.56,-43.69,-8.88,8.06,-7.19,-1.49,-3.15,9.16,102721.54,22.52,2024-11-12 16:35:43
-2.31,-2.29,7.71,-4.25,23.56,-43.38,11.5,2.81,2.69,-1.54,-3.19,9.14,102720.8,22.51,2024-11-12 16:35:43
-1.46,-3.2,8.85,-2.75,24.37,-44.06,22.56,5.5,-10.56,-1.54,-2.99,9.2,102720.9,22.51,2024-11-12 16:35:43
-0.82,-2.41,8.69,-2.37,23.19,-44.5,-4.5,6.56,4.0,-1.58,-2.98,9.2,102721.16,22.52,2024-11-12 16:35:43
-1.52,-3.14,7.77,-2.37,23.19,-44.5,17.31,19.0,-9.13,-1.75,-2.89,9.2,102720.45,22.51,2024-11-12 16:35:43
-2.11,-3.21,8.63,-2.37,23.56,-44.5,-2.37,22.19,-10.88,-1.89,-2.87,9.18,102720.93,22.52,2024-11-12 16:35:43
-2.85,-3.32,9.45,-1.25,22.5,-43.25,16.37,27.06,-8.06,-2.08,-2.82,9.15,102720.73,22.51,2024-11-12 16:35:43
-3.8,-3.59,10.26,0.19,22.06,-43.38,6.81,6.75,-7.44,-2.24,-2.79,9.12,102720.92,22.51,2024-11-12 16:35:43
-3.66,-3.67,11.59,0.19,21.69,-44.88,36.81,2.0,-26.31,-2.19,-2.59,9.19,102721.38,22.51,2024-11-12 16:35:43
-2.53,-1.98,11.85,0.19,20.56,-44.88,-35.13,-35.38,19.06,-2.09,-2.58,9.22,102720.9,22.51,2024-11-12 16:35:43
-2.65,-2.2,9.29,-2.0,20.56,-44.06,22.75,29.5,-21.06,-2.04,-2.69,9.2,102721.08,22.51,2024-11-12 16:35:43
-2.69,-1.57,7.79,-2.0,19.87,-44.88,29.87,11.5,-24.19,-2.21,-2.32,9.26,102720.78,22.51,2024-11-12 16:35:43
-1.33,-1.58,8.2,-1.19,17.25,-46.0,6.06,-8.75,-38.5,-2.11,-2.16,9.32,102720.77,22.51,2024-11-12 16:35:43
-1.19,-2.49,8.41,-1.56,16.69,-45.75,-28.19,-23.69,14.88,-1.93,-2.47,9.28,102720.54,22.51,2024-11-12 16:35:43
-2.24,-2.35,8.47,-3.5,18.19,-45.0,-33.5,-20.19,15.5,-1.79,-2.71,9.25,102720.1,22.51,2024-11-12 16:35:43
-2.43,-3.13,8.94,-4.25,18.87,-44.56,-20.0,-22.69,-0.56,-1.6,-3.01,9.19,102719.3,22.51,2024-11-12 16:35:44
-2.14,-4.59,9.89,-3.5,20.37,-44.56,-22.0,-11.81,10.5,-1.48,-3.16,9.16,102719.38,22.51,2024-11-12 16:35:44
-2.55,-4.41,10.47,-6.06,19.56,-43.5,-14.56,-21.69,29.56,-1.38,-3.29,9.13,102719.4,22.51,2024-11-12 16:35:44
-1.73,-4.79,11.88,-5.69,20.69,-43.38,-8.38,-22.12,11.88,-1.21,-3.39,9.12,102719.2,22.51,2024-11-12 16:35:44
-1.4,-3.25,8.07,-6.75,20.69,-42.19,-13.06,18.12,9.06,-1.33,-3.51,9.05,102719.41,22.51,2024-11-12 16:35:44
-1.76,-2.81,7.08,-5.69,21.75,-42.5,10.31,8.19,-2.25,-1.47,-3.43,9.06,102718.91,22.51,2024-11-12 16:35:44
-0.63,-2.85,8.54,-5.69,21.37,-42.38,-2.62,-21.31,13.13,-1.37,-3.35,9.11,102718.4,22.5,2024-11-12 16:35:44
-0.93,-2.95,7.63,-6.06,21.75,-42.06,12.31,16.62,-8.94,-1.38,-3.38,9.09,102717.59,22.5,2024-11-12 16:35:44
-1.31,-3.28,8.59,-5.25,21.37,-41.69,-14.19,5.37,3.25,-1.48,-3.32,9.1,102717.98,22.5,2024-11-12 16:35:44
-2.0,-3.65,8.76,-3.87,20.69,-42.88,-2.06,16.0,-20.06,-1.57,-3.42,9.05,102718.17,22.5,2024-11-12 16:35:44
-2.1,-4.95,8.94,-3.87,20.69,-42.75,-12.38,14.69,0.5,-1.65,-3.54,8.99,102718.45,22.5,2024-11-12 16:35:44
-2.18,-3.56,10.48,-4.56,22.19,-44.0,-0.25,-21.62,-14.19,-1.54,-3.52,9.01,102718.63,22.5,2024-11-12 16:35:44
-3.13,-5.49,10.01,-4.56,21.37,-42.38,8.13,-0.88,-23.19,-1.35,-3.56,9.03,102718.51,22.5,2024-11-12 16:35:44
-0.92,-3.73,10.18,-4.87,21.75,-42.75,7.94,-5.5,-21.87,-1.15,-3.51,9.08,102718.45,22.5,2024-11-12 16:35:44
-1.4,-2.99,8.3,-7.06,21.37,-42.38,31.37,31.56,-12.44,-1.26,-3.39,9.11,102718.74,22.5,2024-11-12 16:35:44
-2.34,-1.6,8.6,-6.06,20.69,-44.38,30.25,-3.0,-9.88,-1.39,-3.05,9.21,102718.78,22.5,2024-11-12 16:35:45
-0.9,-2.93,8.68,-5.69,19.56,-43.25,18.31,13.13,-36.13,-1.31,-2.95,9.25,102718.66,22.5,2024-11-12 16:35:45
-1.83,-2.18,9.07,-6.69,18.5,-43.19,-5.06,1.56,-17.5,-1.27,-2.9,9.27,102718.73,22.5,2024-11-12 16:35:45
-1.65,-3.83,8.78,-6.69,19.19,-44.25,-34.13,-1.56,-9.63,-1.27,-3.08,9.22,102718.52,22.5,2024-11-12 16:35:45
-1.71,-3.78,8.7,-7.75,19.56,-42.69,0.19,7.19,-11.63,-1.27,-3.28,9.15,102718.39,22.5,2024-11-12 16:35:45
-2.18,-4.74,9.65,-7.37,21.0,-43.19,6.0,15.88,-15.75,-1.34,-3.27,9.14,102718.77,22.5,2024-11-12 16:35:45
-2.43,-4.58,10.36,-7.25,20.0,-43.88,10.56,-14.19,16.25,-1.36,-3.22,9.15,102718.86,22.5,2024-11-12 16:35:45
-2.13,-3.28,11.47,-7.25,20.37,-43.19,7.0,12.44,-16.5,-1.22,-3.15,9.2,102719.01,22.5,2024-11-12 16:35:45
-1.33,-3.74,7.7,-7.69,20.37,-43.5,14.81,14.69,-5.44,-1.34,-3.09,9.2,102718.61,22.5,2024-11-12 16:35:45
-1.71,-1.73,8.53,-8.38,19.56,-43.19,24.0,9.56,-12.13,-1.35,-2.86,9.28,102718.05,22.5,2024-11-12 16:35:45
-1.59,-2.91,8.22,-8.69,18.5,-43.88,6.87,18.62,-12.5,-1.44,-2.74,9.3,102718.19,22.5,2024-11-12 16:35:45
-2.7,-2.15,7.4,-8.06,17.87,-45.0,27.19,22.62,-17.62,-1.62,-2.61,9.31,102718.68,22.5,2024-11-12 16:35:45
-1.67,-3.32,9.67,-6.56,17.5,-44.88,-19.81,-3.69,-9.81,-1.54,-2.77,9.27,102718.63,22.5,2024-11-12 16:35:45
-1.92,-3.99,10.0,-8.0,18.25,-44.88,1.06,2.0,-18.44,-1.46,-3.03,9.2,102718.36,22.5,2024-11-12 16:35:45
-1.71,-2.98,10.8,-8.0,18.56,-45.0,-1.31,-4.62,1.06,-1.44,-3.02,9.21,102718.34,22.5,2024-11-12 16:35:45
-2.11,-3.37,11.98,-8.38,19.0,-45.38,-11.69,-1.5,-31.94,-1.29,-3.13,9.2,102717.78,22.5,2024-11-12 16:35:45
-2.1,-5.17,8.2,-8.56,19.0,-45.38,23.62,-19.56,-25.0,-1.15,-3.12,9.22,102718.13,22.5,2024-11-12 16:35:46
-1.23,-2.72,8.31,-10.88,18.56,-44.88,25.37,13.75,-24.37,-1.07,-2.83,9.32,102718.34,22.5,2024-11-12 16:35:46
-2.07,-2.96,7.4,-11.19,16.37,-45.69,-23.62,-17.75,16.06,-1.1,-2.87,9.3,102717.96,22.49,2024-11-12 16:35:46
-1.41,-3.07,7.5,-11.19,16.37,-45.69,15.88,13.38,-27.44,-1.03,-2.9,9.3,102717.94,22.49,2024-11-12 16:35:46
-1.08,-1.88,7.97,-12.56,16.5,-46.88,-12.0,-20.69,1.0,-0.93,-2.95,9.3,102717.8,22.49,2024-11-12 16:35:46
-1.74,-2.85,7.43,-13.0,15.75,-46.06,-5.0,-11.63,-1.81,-0.85,-3.02,9.28,102717.39,22.49,2024-11-12 16:35:46
-1.63,-4.0,9.9,-13.0,16.56,-46.88,-8.75,3.87,-7.94,-0.76,-3.12,9.26,102717.55,22.49,2024-11-12 16:35:46
-1.91,-4.27,9.61,-13.75,16.25,-46.88,11.75,-6.12,6.44,-0.75,-3.18,9.24,102718.13,22.5,2024-11-12 16:35:46
-1.61,-4.8,10.71,-13.75,15.88,-46.06,15.13,-22.5,10.0,-0.61,-3.04,9.3,102718.16,22.5,2024-11-12 16:35:46
-0.02,-3.15,13.21,-15.25,16.56,-46.06,-0.25,-6.37,-9.63,-0.36,-3.01,9.32,102717.72,22.49,2024-11-12 16:35:46
-0.65,-2.93,7.79,-16.56,15.88,-47.25,4.87,26.69,-11.44,-0.57,-3.07,9.29,102717.35,22.49,2024-11-12 16:35:46
-2.07,-2.29,6.85,-16.56,15.88,-46.56,31.25,9.56,-20.25,-0.66,-2.88,9.34,102717.04,22.49,2024-11-12 16:35:46
0.51,-2.88,8.98,-16.56,13.75,-48.19,4.44,-23.5,-4.69,-0.48,-2.63,9.43,102716.7,22.49,2024-11-12 16:35:46
0.02,-1.67,9.04,-16.56,12.38,-50.06,0.19,17.12,-5.37,-0.41,-2.75,9.4,102716.52,22.49,2024-11-12 16:35:46
-0.56,-3.51,7.42,-18.5,14.5,-47.75,5.19,23.06,-22.81,-0.66,-2.66,9.41,102716.5,22.49,2024-11-12 16:35:46
-1.12,-3.37,8.86,-16.56,12.75,-48.5,-14.38,9.63,-13.56,-0.69,-2.83,9.36,102716.91,22.49,2024-11-12 16:35:47
-0.38,-4.68,10.37,-16.56,12.75,-49.0,9.44,12.38,-18.94,-0.74,-2.77,9.37,102716.64,22.49,2024-11-12 16:35:47
-0.54,-4.08,11.75,-17.0,11.69,-48.5,6.62,-12.88,-7.87,-0.68,-2.74,9.38,102716.91,22.49,2024-11-12 16:35:47
-0.96,-3.55,12.6,-18.06,11.06,-49.25,-0.06,-11.38,-1.0,-0.6,-2.56,9.44,102717.0,22.49,2024-11-12 16:35:47
-1.21,-2.91,9.79,-18.75,10.38,-49.0,-3.19,21.62,-0.31,-0.6,-2.71,9.4,102717.57,22.49,2024-11-12 16:35:47
-2.1,-1.84,8.34,-18.06,10.69,-50.06,50.88,27.75,-8.63,-0.89,-2.35,9.47,102717.55,22.49,2024-11-12 16:35:47
-1.61,-0.69,9.11,-16.56,9.25,-50.06,-7.25,-0.37,6.37,-1.0,-2.04,9.53,102717.66,22.49,2024-11-12 16:35:47
-1.94,-1.46,7.05,-16.0,6.69,-50.06,-4.94,-2.69,-5.19,-0.98,-2.26,9.49,102717.28,22.49,2024-11-12 16:35:47
-1.08,-2.29,7.36,-16.69,7.75,-49.25,-11.13,-6.0,-12.38,-0.92,-2.15,9.52,102717.2,22.49,2024-11-12 16:35:47
-0.94,-3.04,9.37,-16.56,7.06,-49.69,-4.75,-8.38,-9.0,-0.86,-2.21,9.51,102716.85,22.49,2024-11-12 16:35:47
-2.27,-2.97,8.59,-16.56,7.06,-47.75,-6.56,17.0,1.12,-0.92,-2.23,9.5,102716.21,22.49,2024-11-12 16:35:47
-1.71,-2.12,11.51,-17.06,5.56,-48.88,-20.0,-7.06,0.31,-0.87,-2.36,9.47,102715.83,22.49,2024-11-12 16:35:47
-1.03,-4.09,10.86,-17.87,6.69,-48.5,0.94,-16.69,-2.69,-0.79,-2.4,9.47,102715.54,22.49,2024-11-12 16:35:47
-0.82,-6.08,11.98,-17.5,6.25,-47.75,44.06,34.69,-43.94,-0.77,-2.24,9.51,102715.61,22.49,2024-11-12 16:35:47
-0.46,-0.23,9.84,-16.69,4.19,-48.19,-71.69,-39.31,74.69,-0.68,-2.6,9.43,102715.27,22.48,2024-11-12 16:35:47
-1.71,-2.45,7.06,-18.87,7.75,-47.0,64.62,19.37,-38.38,-0.79,-2.37,9.48,102716.02,22.49,2024-11-12 16:35:47
-1.17,-1.11,9.48,-18.19,6.0,-46.56,-13.88,-17.31,19.0,-0.68,-2.07,9.56,102715.64,22.48,2024-11-12 16:35:48
-0.51,-1.71,8.7,-18.19,3.37,-47.0,4.19,4.87,-10.38,-0.62,-2.21,9.53,102715.98,22.48,2024-11-12 16:35:48
-0.73,-2.71,8.53,-18.87,3.37,-47.0,-8.13,-1.69,0.56,-0.69,-2.15,9.54,102715.43,22.48,2024-11-12 16:35:48
-1.1,-2.28,9.66,-17.87,3.37,-46.25,-19.94,5.06,-10.81,-0.65,-2.33,9.5,102715.35,22.48,2024-11-12 16:35:48
-1.31,-2.39,10.02,-18.87,3.37,-45.5,-10.69,9.94,-18.31,-0.73,-2.51,9.45,102715.57,22.48,2024-11-12 16:35:48
-1.52,-3.35,9.13,-18.87,3.75,-45.88,-7.06,6.37,-28.5,-0.86,-2.5,9.44,102716.54,22.49,2024-11-12 16:35:48
-2.19,-3.79,10.72,-18.25,2.75,-45.38,0.94,-6.75,-31.06,-0.69,-2.71,9.39,102716.72,22.49,2024-11-12 16:35:48
-0.74,-4.11,10.26,-17.19,2.06,-46.19,3.31,-8.31,-36.75,-0.53,-2.63,9.43,102716.27,22.48,2024-11-12 16:35:48
-0.76,-2.35,9.32,-18.0,1.69,-46.19,12.63,2.75,-21.06,-0.43,-2.63,9.43,102716.01,22.48,2024-11-12 16:35:48
-1.09,-2.82,8.68,-17.69,-0.75,-45.75,15.44,16.25,-41.69,-0.46,-2.45,9.48,102715.88,22.48,2024-11-12 16:35:48
-0.51,-3.18,8.11,-17.75,-3.0,-45.75,2.44,5.75,-25.56,-0.49,-2.37,9.5,102715.19,22.48,2024-11-12 16:35:48
-1.01,-3.19,7.32,-18.5,-3.75,-45.75,3.25,23.75,-24.31,-0.6,-2.37,9.49,102715.13,22.48,2024-11-12 16:35:48
-1.39,-2.0,9.5,-15.75,-5.25,-45.38,-17.37,-1.5,0.44,-0.64,-2.37,9.49,102715.55,22.48,2024-11-12 16:35:48
-0.8,-3.24,9.42,-15.06,-4.19,-45.38,-6.19,14.63,-21.0,-0.66,-2.57,9.43,102715.3,22.48,2024-11-12 16:35:48
-1.08,-3.51,10.95,-16.19,-3.5,-47.0,-2.25,-7.75,6.12,-0.67,-2.58,9.43,102714.77,22.48,2024-11-12 16:35:48
-2.09,-3.39,11.62,-15.19,-4.56,-47.25,0.5,-5.31,21.19,-0.67,-2.55,9.44,102714.55,22.47,2024-11-12 16:35:49
-1.24,-2.37,10.1,-15.88,-4.56,-45.75,7.5,2.5,-15.69,-0.64,-2.49,9.46,102714.39,22.47,2024-11-12 16:35:49
-1.01,-2.42,8.87,-15.88,-4.56,-47.0,0.5,13.44,-11.44,-0.73,-2.42,9.47,102714.66,22.47,2024-11-12 16:35:49
-0.89,-2.92,7.99,-15.19,-5.25,-47.0,10.69,11.88,-18.81,-0.82,-2.34,9.48,102714.27,22.47,2024-11-12 16:35:49
-0.15,-2.47,8.78,-15.56,-5.69,-47.69,-5.06,2.56,-6.75,-0.82,-2.33,9.48,102714.29,22.47,2024-11-12 16:35:49
-0.86,-2.87,7.63,-13.38,-6.06,-48.88,11.06,12.75,-14.38,-0.94,-2.3,9.48,102714.35,22.48,2024-11-12 16:35:49
-0.12,-2.51,10.28,-15.25,-6.69,-47.75,-31.56,5.69,-6.37,-0.92,-2.47,9.44,102714.0,22.48,2024-11-12 16:35:49
-0.15,-3.17,9.83,-13.75,-5.25,-47.0,-9.06,16.06,1.94,-1.1,-2.62,9.38,102714.3,22.48,2024-11-12 16:35:49
-2.34,-3.07,8.87,-13.38,-4.19,-47.69,-12.25,0.06,4.87,-1.22,-2.88,9.29,102713.86,22.48,2024-11-12 16:35:49
-2.63,-4.64,11.89,-13.38,-3.37,-48.06,32.25,-9.25,-20.0,-1.08,-2.73,9.35,102713.35,22.48,2024-11-12 16:35:49
-1.43,-3.12,11.1,-13.75,-4.06,-48.06,-19.12,-32.69,-12.69,-0.74,-2.91,9.33,102714.04,22.48,2024-11-12 16:35:49
-1.02,-3.26,7.53,-15.19,-3.37,-46.5,17.87,5.69,-8.5,-0.71,-2.83,9.35,102713.76,22.48,2024-11-12 16:35:49
-1.42,-2.29,8.21,-15.5,-4.06,-47.19,20.31,14.69,-6.62,-0.79,-2.62,9.41,102713.84,22.48,2024-11-12 16:35:49
-1.14,-2.2,8.23,-15.5,-4.5,-47.25,15.63,-10.94,-3.81,-0.79,-2.4,9.47,102713.42,22.47,2024-11-12 16:35:49
-0.54,-2.17,9.01,-15.19,-5.19,-47.25,5.06,7.44,-9.31,-0.72,-2.32,9.49,102713.38,22.47,2024-11-12 16:35:49
-1.32,-2.08,8.53,-15.19,-6.56,-46.88,2.19,6.06,0.5,-0.83,-2.28,9.5,102713.05,22.47,2024-11-12 16:35:49
-1.24,-3.03,9.96,-14.5,-6.0,-47.19,-4.69,7.56,-10.5,-0.87,-2.35,9.48,102713.52,22.47,2024-11-12 16:35:50
-1.69,-3.18,11.25,-15.19,-6.0,-47.19,-11.88,-6.75,-3.25,-0.85,-2.44,9.45,102713.44,22.47,2024-11-12 16:35:50
-0.4,-4.31,10.71,-14.75,-4.75,-45.69,9.38,-2.06,1.37,-0.86,-2.4,9.46,102713.56,22.47,2024-11-12 16:35:50
-1.24,-2.57,11.68,-14.5,-5.56,-46.5,0.44,-2.31,0.69,-0.73,-2.44,9.46,102713.04,22.47,2024-11-12 16:35:50
-1.04,-2.7,8.09,-16.25,-4.06,-47.56,3.19,10.0,-6.62,-0.83,-2.4,9.46,102713.19,22.47,2024-11-12 16:35:50
-1.48,-1.64,8.98,-15.75,-5.19,-47.19,13.88,2.69,-11.25,-0.81,-2.36,9.48,102712.66,22.47,2024-11-12 16:35:50
-0.52,-2.91,9.16,-14.38,-5.19,-46.88,9.13,-9.5,-10.38,-0.81,-2.23,9.51,102712.57,22.47,2024-11-12 16:35:50
-0.6,-2.27,9.35,-14.69,-6.56,-45.25,-5.0,15.0,-15.63,-0.78,-2.28,9.5,102712.41,22.47,2024-11-12 16:35:50
-0.92,-2.88,8.41,-16.19,-5.56,-47.19,-4.0,13.19,-19.75,-0.91,-2.28,9.49,102711.61,22.47,2024-11-12 16:35:50
-0.76,-2.76,9.07,-12.56,-7.0,-46.06,-21.37,13.31,-17.37,-1.01,-2.55,9.41,102712.4,22.47,2024-11-12 16:35:50
-0.6,-2.22,10.63,-13.56,-6.25,-47.56,-14.69,-6.56,-10.44,-0.98,-2.7,9.37,102712.63,22.47,2024-11-12 16:35:50
-1.87,-2.93,9.35,-12.88,-5.19,-48.0,-8.56,1.31,-38.13,-1.0,-2.84,9.33,102712.53,22.47,2024-11-12 16:35:50
-2.15,-5.23,10.23,-12.56,-6.0,-47.19,9.38,-1.37,-43.13,-0.89,-2.85,9.33,102712.43,22.47,2024-11-12 16:35:50
-0.56,-2.68,10.85,-11.06,-8.0,-46.88,13.19,-25.25,-20.19,-0.57,-2.68,9.41,102712.38,22.47,2024-11-12 16:35:50
-0.8,-3.46,8.72,-12.25,-8.0,-46.88,7.56,15.5,-13.31,-0.56,-2.67,9.41,102712.37,22.47,2024-11-12 16:35:50
-1.78,-2.34,7.66,-12.25,-9.19,-46.88,19.75,14.69,-14.69,-0.67,-2.55,9.44,102711.61,22.47,2024-11-12 16:35:51
-0.81,-2.57,8.57,-12.69,-9.19,-47.56,-4.44,7.94,-15.38,-0.67,-2.53,9.44,102711.61,22.46,2024-11-12 16:35:51
-0.88,-3.33,7.68,-10.75,-9.5,-47.06,1.44,15.88,-10.81,-0.76,-2.57,9.43,102711.61,22.46,2024-11-12 16:35:51
-1.63,-2.77,9.53,-9.69,-9.06,-48.69,-23.69,-6.75,2.75,-0.81,-2.63,9.4,102711.78,22.46,2024-11-12 16:35:51
-1.14,-3.52,9.73,-10.06,-9.56,-48.69,-7.19,2.19,-9.06,-0.82,-2.68,9.39,102711.63,22.46,2024-11-12 16:35:51
-1.69,-4.23,10.1,-7.5,-8.75,-48.69,-8.06,8.38,-7.37,-0.83,-2.86,9.34,102711.33,22.46,2024-11-12 16:35:51
-1.88,-3.93,10.36,-7.5,-8.06,-48.75,13.13,-37.25,14.81,-0.78,-2.77,9.37,102712.16,22.46,2024-11-12 16:35:51
-0.6,-3.3,11.64,-7.87,-7.75,-48.38,-4.5,-7.19,-12.38,-0.47,-2.8,9.38,102712.13,22.46,2024-11-12 16:35:51
-0.73,-3.15,7.41,-11.19,-7.0,-48.0,6.19,10.0,-9.31,-0.59,-2.74,9.39,102711.96,22.46,2024-11-12 16:35:51
-0.8,-2.49,8.8,-8.69,-8.06,-48.38,23.06,3.31,-21.19,-0.56,-2.68,9.41,102711.61,22.46,2024-11-12 16:35:51
0.02,-2.24,9.52,-8.25,-7.87,-48.75,-20.0,-13.88,7.06,-0.52,-2.54,9.45,102711.39,22.46,2024-11-12 16:35:51
-0.58,-3.09,7.88,-8.25,-7.06,-48.38,4.19,21.0,-20.87,-0.63,-2.71,9.4,102711.05,22.46,2024-11-12 16:35:51
-1.34,-3.13,8.76,-6.37,-7.06,-49.5,-18.75,0.0,-6.62,-0.66,-2.78,9.37,102710.27,22.46,2024-11-12 16:35:51
-0.1,-3.5,10.71,-7.06,-6.37,-48.0,-26.94,-5.19,0.69,-0.56,-3.15,9.26,102710.85,22.46,2024-11-12 16:35:51
-1.2,-3.99,9.51,-7.06,-4.87,-48.38,-7.87,0.75,-10.31,-0.61,-3.14,9.26,102711.1,22.46,2024-11-12 16:35:51
-0.79,-5.75,10.45,-4.87,-3.5,-49.56,22.12,12.0,-25.94,-0.52,-3.2,9.25,102711.23,22.46,2024-11-12 16:35:51
-0.8,-3.67,10.81,-4.87,-4.0,-49.19,-1.94,-21.12,-0.69,-0.42,-3.06,9.3,102710.96,22.46,2024-11-12 16:35:52
-0.62,-3.51,8.28,-3.75,-4.0,-50.0,21.31,15.94,-9.06,-0.41,-3.07,9.3,102711.58,22.46,2024-11-12 16:35:52
-1.39,-2.2,9.3,-5.06,-4.06,-48.38,7.87,10.0,7.56,-0.5,-2.87,9.36,102711.63,22.46,2024-11-12 16:35:52
-1.28,-2.92,8.07,-3.69,-4.06,-48.5,15.81,2.62,-10.38,-0.65,-2.74,9.39,102710.9,22.46,2024-11-12 16:35:52
-0.64,-2.49,8.58,-1.5,-5.06,-48.88,-9.5,5.37,-8.56,-0.65,-2.73,9.39,102710.72,22.46,2024-11-12 16:35:52
-1.32,-2.81,8.1,-1.06,-4.37,-48.06,4.5,15.06,-3.12,-0.77,-2.75,9.37,102709.89,22.45,2024-11-12 16:35:52
-1.71,-2.77,9.35,-0.37,-4.5,-48.06,-13.75,4.56,-6.62,-0.79,-2.83,9.35,102709.57,22.45,2024-11-12 16:35:52
-0.88,-3.99,10.36,0.75,-3.75,-49.25,-14.38,0.56,-5.37,-0.76,-3.0,9.3,102709.42,22.45,2024-11-12 16:35:52
-0.75,-5.23,9.4,1.87,-2.69,-47.69,3.25,10.06,7.12,-0.87,-3.09,9.26,102709.61,22.45,2024-11-12 16:35:52
-0.75,-3.9,12.75,3.25,-2.0,-47.38,4.81,-33.06,14.19,-0.75,-2.98,9.31,102709.75,22.45,2024-11-12 16:35:52
-0.57,-2.88,8.97,2.19,-3.0,-47.75,-10.5,21.62,-5.75,-0.77,-2.99,9.3,102709.6,22.45,2024-11-12 16:35:52
-1.23,-2.48,7.96,2.56,-2.37,-47.75,3.75,4.69,7.37,-0.94,-3.0,9.28,102709.05,22.45,2024-11-12 16:35:52
-1.17,-3.43,7.8,2.56,-2.69,-48.56,14.38,4.56,-8.88,-1.01,-2.91,9.3,102709.27,22.45,2024-11-12 16:35:52
-0.66,-2.79,8.64,4.0,-3.37,-47.75,-4.62,-6.19,7.06,-0.96,-2.89,9.32,102709.27,22.45,2024-11-12 16:35:52
-1.1,-2.8,8.63,4.0,-3.37,-49.88,-1.19,-1.0,-7.25,-0.96,-2.86,9.32,102708.98,22.45,2024-11-12 16:35:52
-1.08,-3.31,9.19,3.25,-4.19,-47.88,-15.44,3.56,-14.19,-0.92,-2.99,9.29,102709.31,22.45,2024-11-12 16:35:53
-1.18,-4.13,9.38,3.69,-3.0,-47.88,-5.94,10.31,-17.44,-0.95,-3.12,9.24,102708.81,22.45,2024-11-12 16:35:53
-1.32,-3.37,10.06,4.37,-2.69,-48.25,-6.12,-4.37,-14.5,-0.92,-3.19,9.22,102708.71,22.45,2024-11-12 16:35:53
-1.74,-5.09,10.51,3.69,-3.06,-49.88,18.56,7.25,-34.31,-0.8,-3.19,9.23,102709.39,22.45,2024-11-12 16:35:53
-0.49,-3.85,11.03,3.56,-3.06,-49.5,3.0,-21.19,-19.62,-0.57,-3.11,9.28,102708.87,22.45,2024-11-12 16:35:53
-0.83,-3.99,8.04,2.87,-3.5,-49.06,5.06,16.25,-19.06,-0.58,-3.1,9.28,102709.02,22.45,2024-11-12 16:35:53
-1.62,-2.43,8.31,3.19,-3.37,-49.88,17.5,-5.94,-2.25,-0.62,-2.92,9.33,102708.65,22.45,2024-11-12 16:35:53
-0.37,-3.06,8.94,4.69,-5.56,-51.38,14.25,1.0,-18.44,-0.56,-2.77,9.38,102708.71,22.45,2024-11-12 16:35:53
-0.56,-2.94,8.14,3.87,-6.37,-52.19,12.81,11.88,-13.19,-0.61,-2.67,9.41,102708.27,22.45,2024-11-12 16:35:53
-1.16,-2.7,8.47,2.75,-6.37,-50.19,1.69,8.5,-5.87,-0.68,-2.6,9.42,102708.46,22.45,2024-11-12 16:35:53
